Tipo de Producto,Código Barras,SKU,Variante,Precio Venta
AC VIDRIO 5D,344214204,344214204,VIDRIO 3D SAM S9 PLUS,"7.500,00"
AC VIDRIO 5D,343405304,343405304,VIDRIO 4D HUAWEI P SMART,"6.900,00"
AC VIDRIO 5D,1908070123591,34340716,VIDRIO 4D IPHONE 6,"6.900,00"
AC VIDRIO 5D,86340716,86340716,VIDRIO 4D IPHONE 6 VIDRIO CON BORDE METALICO,"2.500,00"
AC VIDRIO 5D,86340717,86340717,VIDRIO 4D IPHONE 6 PLUS VIDRIO CON BORDE METALICO,"2.500,00"
AC VIDRIO 5D,863407253,863407253,VIDRIO 4D IPHONE 7 VIDRIO CON BORDE METALICO,"2.500,00"
AC VIDRIO 5D,863407254,863407254,VIDRIO 4D IPHONE 7 PLUS VIDRIO CON BORDE METALICO,"2.500,00"
AC VIDRIO 5D,863407255,863407255,VIDRIO 4D IPHONE 8 VIDRIO CON BORDE METALICO,"2.500,00"
AC VIDRIO 5D,863407256,863407256,VIDRIO 4D IPHONE 8 PLUS VIDRIO CON BORDE METALICO,"2.500,00"
AC VIDRIO 5D,863407257,863407257,VIDRIO 4D IPHONE X VIDRIO CON BORDE METALICO,"2.500,00"
AC VIDRIO 5D,343409221,343409221,VIDRIO 4D LG K10,"5.500,00"
AC VIDRIO 5D,863414270,863414270,VIDRIO 4D SAM J5 PRIME VIDRIO CON BORDE METALICO,"2.500,00"
AC VIDRIO 5D,863414128,863414128,VIDRIO 4D SAM J5 PRO VIDRIO CON BORDE METALICO,"2.500,00"
AC VIDRIO 5D,863414137,863414137,VIDRIO 4D SAM J7 NEO VIDRIO CON BORDE METALICO,"2.500,00"
AC VIDRIO 5D,863414266,863414266,VIDRIO 4D SAM J7 PRIME VIDRIO CON BORDE METALICO,"2.500,00"
AC VIDRIO 5D,1908070123126,343414266,VIDRIO 4D SAM J7 PRIME VIDRIO PEGAMENTO EN BORDE,"6.900,00"
AC VIDRIO 5D,863414129,863414129,VIDRIO 4D SAM J7 PRO VIDRIO CON BORDE METALICO,"2.500,00"
AC VIDRIO 5D,863414127,863414127,VIDRIO 4D SAM J7-2016 VIDRIO CON BORDE METALICO,"2.500,00"
AC VIDRIO 5D,343314138,343314138,VIDRIO 4D SAM NOTE 8 VIDRIO PEGAMENTO EN BORDE,"6.900,00"
AC VIDRIO 5D,34341454,34341454,VIDRIO 4D SAM S6 EDGE VIDRIO PEGAMENTO EN BORDE,"6.900,00"
AC VIDRIO 5D,343414191,343414191,VIDRIO 4D SAM S7 EDGE,"6.900,00"
AC VIDRIO 5D,323114260,323114260,VIDRIO 5 D SAM NOTE 9,"8.490,00"
AC VIDRIO 5D,613405321,613405321,VIDRIO 5D HUAWEI MATE 10 LITE,"5.000,00"
AC VIDRIO 5D,1908070123515,342505321,VIDRIO 5D HUAWEI MATE 10 LITE VIDRIO PEGAMENTO COMPLETO,"5.500,00"
AC VIDRIO 5D,1000001003986,76250533,VIDRIO 5D HUAWEI MATE 10 PRO VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,1000001004488,762505307,VIDRIO 5D HUAWEI MATE 20 LITE,"5.000,00"
AC VIDRIO 5D,1908070123492,793405307,VIDRIO 5D HUAWEI MATE 20 LITE,"5.000,00"
AC VIDRIO 5D,1908070127315,342505307,VIDRIO 5D HUAWEI MATE 20 LITE VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,1000001004587,793405322,VIDRIO 5D HUAWEI MATE 30 LITE VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,343105304,343105304,VIDRIO 5D HUAWEI MATE 9 LITE,"7.500,00"
AC VIDRIO 5D,613405295,613405295,VIDRIO 5D HUAWEI MATE 9 LITE,"6.500,00"
AC VIDRIO 5D,613405304,613405304,VIDRIO 5D HUAWEI MATE 9 LITE,"6.500,00"
AC VIDRIO 5D,1908070127797,343105321,VIDRIO 5D HUAWEI NOVA 5T VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,613405333,613405333,VIDRIO 5D HUAWEI NOVA 7 SE,"5.000,00"
AC VIDRIO 5D,1000001003931,763405300,VIDRIO 5D HUAWEI P20,"6.500,00"
AC VIDRIO 5D,1908070123508,343105303,VIDRIO 5D HUAWEI P20 LITE,"7.500,00"
AC VIDRIO 5D,862505303,862505303,VIDRIO 5D HUAWEI P20 LITE,"8.490,00"
AC VIDRIO 5D,413405303,413405303,VIDRIO 5D HUAWEI P20 LITE,"5.000,00"
AC VIDRIO 5D,342505303,342505303,VIDRIO 5D HUAWEI P20 LITE,"7.500,00"
AC VIDRIO 5D,323105303,323105303,VIDRIO 5D HUAWEI P20 LITE,"5.000,00"
AC VIDRIO 5D,763405303,763405303,VIDRIO 5D HUAWEI P20 LITE VIDRIO PEGAMENTO COMPLETO,"7.500,00"
AC VIDRIO 5D,1000001003948,763105303,VIDRIO 5D HUAWEI P20 LITE VIDRIO PEGAMENTO COMPLETO,"2.000,00"
AC VIDRIO 5D,1908070124857,344205303,VIDRIO 5D HUAWEI P20 LITE VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,1908070124871,343405314,VIDRIO 5D HUAWEI P30 VIDRIO PEGAMENTO COMPLETO,"4.500,00"
AC VIDRIO 5D,1000001004907,763105314,VIDRIO 5D HUAWEI P30 VIDRIO PEGAMENTO COMPLETO,"5.500,00"
AC VIDRIO 5D,1578155300213,61310530,VIDRIO 5D HUAWEI P30 LITE,"4.500,00"
AC VIDRIO 5D,1000001002491,763105316,VIDRIO 5D HUAWEI P30 LITE VIDRIO PEGAMENTO COMPLETO,"4.500,00"
AC VIDRIO 5D,1908070128206,343405316,VIDRIO 5D HUAWEI P30 LITE VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,1000001004785,793405316,VIDRIO 5D HUAWEI P30 LITE VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,2020060902128,183105328,VIDRIO 5D HUAWEI P40 LITE,"5.000,00"
AC VIDRIO 5D,1578154925693,61310523,VIDRIO 5D HUAWEI P40 LITE,"4.500,00"
AC VIDRIO 5D,613405328,613405328,VIDRIO 5D HUAWEI P40 LITE,"5.000,00"
AC VIDRIO 5D,1908070124239,34310716,VIDRIO 5D HUAWEI P40 LITE VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,1908070129012,343105326,VIDRIO 5D HUAWEI P40 PRO VIDRIO PEGAMENTO COMPLETO,"7.500,00"
AC VIDRIO 5D,1908070126165,342505313,VIDRIO 5D HUAWEI PSMART 2019,"4.500,00"
AC VIDRIO 5D,683405313,793405313,VIDRIO 5D HUAWEI PSMART 2019,"5.000,00"
AC VIDRIO 5D,1000001004655,762505313,VIDRIO 5D HUAWEI PSMART 2019 VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,2020030200209,183105332,VIDRIO 5D HUAWEI Y5S,"5.000,00"
AC VIDRIO 5D,1908070125328,343405315,VIDRIO 5D HUAWEI Y5S,"4.500,00"
AC VIDRIO 5D,1578155264465,61310529,VIDRIO 5D HUAWEI Y5S,"4.500,00"
AC VIDRIO 5D,1000001004600,763105315,VIDRIO 5D HUAWEI Y5S VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,1000001003894,763405315,VIDRIO 5D HUAWEI Y5S VIDRIO PEGAMENTO COMPLETO,"4.500,00"
AC VIDRIO 5D,413105315,413105315,VIDRIO 5D HUAWEI Y5S VIDRIO PEGAMENTO COMPLETO,"4.500,00"
AC VIDRIO 5D,613405282,793405317,VIDRIO 5D HUAWEI Y6-2019,"5.000,00"
AC VIDRIO 5D,1000001003870,763405282,VIDRIO 5D HUAWEI Y6-2019,"6.500,00"
AC VIDRIO 5D,2020060902074,183105329,VIDRIO 5D HUAWEI Y6P,"5.000,00"
AC VIDRIO 5D,1908070125311,342505317,VIDRIO 5D HUAWEI Y6P,"4.500,00"
AC VIDRIO 5D,1578155130794,61310526,VIDRIO 5D HUAWEI Y6P,"4.500,00"
AC VIDRIO 5D,1000001004617,763105317,VIDRIO 5D HUAWEI Y6P VIDRIO PEGAMENTO COMPLETO,"4.500,00"
AC VIDRIO 5D,413105317,413105317,VIDRIO 5D HUAWEI Y6P VIDRIO PEGAMENTO COMPLETO,"4.500,00"
AC VIDRIO 5D,2020030200223,183105330,VIDRIO 5D HUAWEI Y6S,"5.000,00"
AC VIDRIO 5D,1908070125458,343105318,VIDRIO 5D HUAWEI Y6S,"7.500,00"
AC VIDRIO 5D,613405162,793405315,VIDRIO 5D HUAWEI Y7-2019,"5.000,00"
AC VIDRIO 5D,1908070122099,343405162,VIDRIO 5D HUAWEI Y7-2019 VIDRIO PEGAMENTO COMPLETO,"5.500,00"
AC VIDRIO 5D,2020060902067,183105331,VIDRIO 5D HUAWEI Y8S,"5.000,00"
AC VIDRIO 5D,1908070122075,343405303,VIDRIO 5D HUAWEI Y8S VIDRIO PEGAMENTO COMPLETO,"8.490,00"
AC VIDRIO 5D,343105161,343105161,VIDRIO 5D HUAWEI Y9-2018 VIDRIO PEGAMENTO COMPLETO,"5.500,00"
AC VIDRIO 5D,1000001003863,763405161,VIDRIO 5D HUAWEI Y9-2018 VIDRIO PEGAMENTO COMPLETO,"5.500,00"
AC VIDRIO 5D,1908070126158,343105310,VIDRIO 5D HUAWEI Y9-2019,"4.500,00"
AC VIDRIO 5D,1578155169316,61310527,VIDRIO 5D HUAWEI Y9-2019,"4.500,00"
AC VIDRIO 5D,1000001004549,793405310,VIDRIO 5D HUAWEI Y9-2019 VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,613405319,613405319,VIDRIO 5D HUAWEI Y9-2019 PRIME,"5.000,00"
AC VIDRIO 5D,763105319,793405319,VIDRIO 5D HUAWEI Y9-2019 PRIME VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,763105320,763105320,VIDRIO 5D HUAWEI Y9S,"4.500,00"
AC VIDRIO 5D,613405320,613405320,VIDRIO 5D HUAWEI Y9S,"5.000,00"
AC VIDRIO 5D,2020030200230,183105320,VIDRIO 5D HUAWEI Y9S,"5.000,00"
AC VIDRIO 5D,1000001004501,793405320,VIDRIO 5D HUAWEI Y9S VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,1908070124185,343107259,VIDRIO 5D HUAWEI Y9S VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,1908070128374,343105320,VIDRIO 5D HUAWEI Y9S VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,613407601,613407601,VIDRIO 5D IPHONE 11,"5.000,00"
AC VIDRIO 5D,393407601,393407601,VIDRIO 5D IPHONE 11,"5.000,00"
AC VIDRIO 5D,133107601,133107601,VIDRIO 5D IPHONE 11,"5.000,00"
AC VIDRIO 5D,763407601,763407601,VIDRIO 5D IPHONE 11,"5.000,00"
AC VIDRIO 5D,683407601,683407601,VIDRIO 5D IPHONE 11,"4.500,00"
AC VIDRIO 5D,413107601,413107601,VIDRIO 5D IPHONE 11,"4.500,00"
AC VIDRIO 5D,1908070127117,343107601,VIDRIO 5D IPHONE 11,"5.000,00"
AC VIDRIO 5D,1908070124161,343107257,VIDRIO 5D IPHONE 11 VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,763107602,763107602,VIDRIO 5D IPHONE 11 PRO,"5.000,00"
AC VIDRIO 5D,46051480,46051480,VIDRIO 5D IPHONE 11 PRO,"10.500,00"
AC VIDRIO 5D,413107602,413107602,VIDRIO 5D IPHONE 11 PRO VIDRIO PEGAMENTO COMPLETO,"4.500,00"
AC VIDRIO 5D,763107603,763107603,VIDRIO 5D IPHONE 11 PRO MAX,"5.000,00"
AC VIDRIO 5D,1908070127131,343107603,VIDRIO 5D IPHONE 11 PRO MAX VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,793407605,793407605,VIDRIO 5D IPHONE 12,"5.000,00"
AC VIDRIO 5D,133107605,133107605,VIDRIO 5D IPHONE 12,"5.000,00"
AC VIDRIO 5D,793407606,793407606,VIDRIO 5D IPHONE 12 MINI,"5.000,00"
AC VIDRIO 5D,793407607,793407607,VIDRIO 5D IPHONE 12 PRO VIDRIO PEGAMENTO EN BORDE,"5.000,00"
AC VIDRIO 5D,793407608,793407608,VIDRIO 5D IPHONE 12 PRO MAX VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,32310716,32310716,VIDRIO 5D IPHONE 6,"5.000,00"
AC VIDRIO 5D,1908070124222,34420716,VIDRIO 5D IPHONE 6,"4.500,00"
AC VIDRIO 5D,76340716,76340716,VIDRIO 5D IPHONE 6 VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,79340716,79340716,VIDRIO 5D IPHONE 6 VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,1908070124253,34290717,VIDRIO 5D IPHONE 6 PLUS,"4.500,00"
AC VIDRIO 5D,13310717,13310717,VIDRIO 5D IPHONE 6 PLUS,"5.000,00"
AC VIDRIO 5D,1908070122303,1908070123607,VIDRIO 5D IPHONE 6 PLUS VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,1908070124246,34340717,VIDRIO 5D IPHONE 6 PLUS VIDRIO PEGAMENTO COMPLETO,"4.500,00"
AC VIDRIO 5D,2019120200021,183107253,VIDRIO 5D IPHONE 7,"5.000,00"
AC VIDRIO 5D,613407253,613407253,VIDRIO 5D IPHONE 7,"5.000,00"
AC VIDRIO 5D,133407253,133407253,VIDRIO 5D IPHONE 7,"5.000,00"
AC VIDRIO 5D,1908070124277,344207253,VIDRIO 5D IPHONE 7,"5.000,00"
AC VIDRIO 5D,763407253,763407253,VIDRIO 5D IPHONE 7 VIDRIO PEGAMENTO COMPLETO,"6.000,00"
AC VIDRIO 5D,793407253,793407253,VIDRIO 5D IPHONE 7 VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,1000001003917,762507253,VIDRIO 5D IPHONE 7 VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,1908070124260,343107253,VIDRIO 5D IPHONE 7 VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,1908070124291,342507254,VIDRIO 5D IPHONE 7 PLUS,"5.000,00"
AC VIDRIO 5D,613407254,613407254,VIDRIO 5D IPHONE 7 PLUS,"5.000,00"
AC VIDRIO 5D,1578155035933,61310524,VIDRIO 5D IPHONE 7 PLUS,"4.500,00"
AC VIDRIO 5D,1908070124284,793407254,VIDRIO 5D IPHONE 7 PLUS VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,763407254,763407254,VIDRIO 5D IPHONE 7 PLUS VIDRIO PEGAMENTO COMPLETO,"6.000,00"
AC VIDRIO 5D,693407254,693407254,VIDRIO 5D IPHONE 7 PLUS VIDRIO PEGAMENTO COMPLETO,"6.900,00"
AC VIDRIO 5D,1578154803324,61310521,VIDRIO 5D IPHONE 7 WHITE,"4.500,00"
AC VIDRIO 5D,763407256,763407256,VIDRIO 5D IPHONE 8 PLUS VIDRIO PEGAMENTO COMPLETO,"6.900,00"
AC VIDRIO 5D,1908070128831,343407604,VIDRIO 5D IPHONE SE 2020 VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,863107255,863107255,VIDRIO 5D IPHONE SE 2020 VIDRIO PEGAMENTO COMPLETO,"7.000,00"
AC VIDRIO 5D,413407257,413407257,VIDRIO 5D IPHONE X,"5.000,00"
AC VIDRIO 5D,863107257,863107257,VIDRIO 5D IPHONE X VIDRIO PEGAMENTO COMPLETO,"7.000,00"
AC VIDRIO 5D,1000001003955,793407257,VIDRIO 5D IPHONE X VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,1578154872790,793407259,VIDRIO 5D IPHONE XR,"5.000,00"
AC VIDRIO 5D,1908070124208,343107600,VIDRIO 5D IPHONE XS MAX VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,1000001004563,762507600,VIDRIO 5D IPHONE XS MAX VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,613409335,613409335,VIDRIO 5D LG K22/K22 PLUS,"5.000,00"
AC VIDRIO 5D,613409336,613409336,VIDRIO 5D LG K40S,"5.000,00"
AC VIDRIO 5D,343409292,343409292,VIDRIO 5D LG K41S,"6.000,00"
AC VIDRIO 5D,613409333,613409333,VIDRIO 5D LG K41S,"5.000,00"
AC VIDRIO 5D,1908070129050,342509333,VIDRIO 5D LG K41S VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,763109333,763109333,VIDRIO 5D LG K50 VIDRIO PEGAMENTO COMPLETO,"4.500,00"
AC VIDRIO 5D,1908070128466,342609221,VIDRIO 5D LG K50S VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,613409334,613409334,VIDRIO 5D LG K51S,"5.000,00"
AC VIDRIO 5D,1908070128848,793410323,VIDRIO 5D MOTO E6S VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,793410325,793410325,VIDRIO 5D MOTO E6S PLUS VIDRIO PEGAMENTO EN BORDE,"5.000,00"
AC VIDRIO 5D,133110330,133110330,VIDRIO 5D MOTO G30,"5.000,00"
AC VIDRIO 5D,793410314,793410314,VIDRIO 5D MOTO G7 VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,793410315,793410315,VIDRIO 5D MOTO G7 PLAY VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,767505321,767505321,VIDRIO 5D MOTO G8 PLUS,"4.500,00"
AC VIDRIO 5D,767705321,767705321,VIDRIO 5D MOTO G8 PLUS,"5.000,00"
AC VIDRIO 5D,175105321,175105321,VIDRIO 5D MOTO G8 PLUS,"4.500,00"
AC VIDRIO 5D,174805321,174805321,VIDRIO 5D MOTO G8 PLUS,"3.500,00"
AC VIDRIO 5D,765905321,765905321,VIDRIO 5D MOTO G8 PLUS,"4.500,00"
AC VIDRIO 5D,763905321,763905321,VIDRIO 5D MOTO G8 PLUS,"4.500,00"
AC VIDRIO 5D,763110321,763110321,VIDRIO 5D MOTO G8 PLUS,"5.000,00"
AC VIDRIO 5D,769905321,769905321,VIDRIO 5D MOTO G8 PLUS,"6.500,00"
AC VIDRIO 5D,864805321,864805321,VIDRIO 5D MOTO G8 PLUS,"7.500,00"
AC VIDRIO 5D,695105321,695105321,VIDRIO 5D MOTO G8 PLUS,"4.500,00"
AC VIDRIO 5D,866405321,866405321,VIDRIO 5D MOTO G8 PLUS,"6.500,00"
AC VIDRIO 5D,349905321,349905321,VIDRIO 5D MOTO G8 PLUS,"7.000,00"
AC VIDRIO 5D,685105321,685105321,VIDRIO 5D MOTO G8 PLUS,"3.500,00"
AC VIDRIO 5D,345105321,345105321,VIDRIO 5D MOTO G8 PLUS,"4.000,00"
AC VIDRIO 5D,1908070128855,343410322,VIDRIO 5D MOTO G8 POWER VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,793410326,793410326,VIDRIO 5D MOTO G9 PLAY VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,613410329,613410329,VIDRIO 5D MOTO G9 POWER,"5.000,00"
AC VIDRIO 5D,793410327,793410327,VIDRIO 5D MOTO G9 POWER VIDRIO PEGAMENTO EN BORDE,"5.000,00"
AC VIDRIO 5D,1000001004594,763110313,VIDRIO 5D MOTO ONE VIDRIO PEGAMENTO COMPLETO,"4.500,00"
AC VIDRIO 5D,613410328,613410328,VIDRIO 5D MOTO ONE FUSION,"5.000,00"
AC VIDRIO 5D,763431632,763431632,VIDRIO 5D NOKIA 7.2,"5.000,00"
AC VIDRIO 5D,2019120200106,183114289,VIDRIO 5D SAM A01,"5.000,00"
AC VIDRIO 5D,133414289,133414289,VIDRIO 5D SAM A01,"5.000,00"
AC VIDRIO 5D,1908070129531,343114303,VIDRIO 5D SAM A02S,"5.000,00"
AC VIDRIO 5D,763414309,763414309,VIDRIO 5D SAM A02S,"5.000,00"
AC VIDRIO 5D,133114309,133114309,VIDRIO 5D SAM A02S,"5.000,00"
AC VIDRIO 5D,793414279,793414279,VIDRIO 5D SAM A10,"5.000,00"
AC VIDRIO 5D,1908070126028,343114279,VIDRIO 5D SAM A10,"5.000,00"
AC VIDRIO 5D,1000001014067,762514279,VIDRIO 5D SAM A10 VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,762514284,762514284,VIDRIO 5D SAM A10S,"5.000,00"
AC VIDRIO 5D,793414284,793414284,VIDRIO 5D SAM A10S,"5.000,00"
AC VIDRIO 5D,763114284,763114284,VIDRIO 5D SAM A10S,"4.500,00"
AC VIDRIO 5D,133414284,133414284,VIDRIO 5D SAM A10S,"5.000,00"
AC VIDRIO 5D,133114284,133114284,VIDRIO 5D SAM A10S,"5.000,00"
AC VIDRIO 5D,1908070127285,343114284,VIDRIO 5D SAM A10S VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,793414287,793414287,VIDRIO 5D SAM A11,"5.000,00"
AC VIDRIO 5D,763114300,763114300,VIDRIO 5D SAM A12,"5.000,00"
AC VIDRIO 5D,1908070129685,343114301,VIDRIO 5D SAM A12,"5.000,00"
AC VIDRIO 5D,763414300,763414300,VIDRIO 5D SAM A12,"5.000,00"
AC VIDRIO 5D,1908070129692,343114300,VIDRIO 5D SAM A12,"5.000,00"
AC VIDRIO 5D,133414300,133414300,VIDRIO 5D SAM A12,"5.000,00"
AC VIDRIO 5D,1000001014029,793114281,VIDRIO 5D SAM A20 VIDRIO PEGAMENTO COMPLETO,"4.500,00"
AC VIDRIO 5D,1908070125809,343114281,VIDRIO 5D SAM A20 VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,133414285,133414285,VIDRIO 5D SAM A20S,"5.000,00"
AC VIDRIO 5D,133114285,133114285,VIDRIO 5D SAM A20S,"5.000,00"
AC VIDRIO 5D,763414285,763414285,VIDRIO 5D SAM A20S,"5.000,00"
AC VIDRIO 5D,762514285,792514285,VIDRIO 5D SAM A20S VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,1908070127292,343114285,VIDRIO 5D SAM A20S VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,133414293,133414293,VIDRIO 5D SAM A21S,"5.000,00"
AC VIDRIO 5D,763414293,763414293,VIDRIO 5D SAM A21S,"5.000,00"
AC VIDRIO 5D,1908070129029,793414293,VIDRIO 5D SAM A21S VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,2019029900695,183114274,VIDRIO 5D SAM A30,"5.000,00"
AC VIDRIO 5D,1908070125366,343414275,VIDRIO 5D SAM A30/A50 VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,1000001004839,762514274,VIDRIO 5D SAM A30/A50 VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,793414286,793414286,VIDRIO 5D SAM A30S/A50S,"5.000,00"
AC VIDRIO 5D,1908070127308,343114286,VIDRIO 5D SAM A30S/A50S VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,762514286,762514286,VIDRIO 5D SAM A30S/A50S VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,133414294,133414294,VIDRIO 5D SAM A31,"5.000,00"
AC VIDRIO 5D,763414294,763414294,VIDRIO 5D SAM A31 VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,793414294,793414294,VIDRIO 5D SAM A31 VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,133414304,133414304,VIDRIO 5D SAM A32,"5.000,00"
AC VIDRIO 5D,763414304,763414304,VIDRIO 5D SAM A32,"5.000,00"
AC VIDRIO 5D,133114304,133114304,VIDRIO 5D SAM A32 4G,"5.000,00"
AC VIDRIO 5D,613414275,613414275,VIDRIO 5D SAM A50,"5.000,00"
AC VIDRIO 5D,133114275,133114275,VIDRIO 5D SAM A50,"5.000,00"
AC VIDRIO 5D,793414275,793414275,VIDRIO 5D SAM A50 VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,613414288,613414288,VIDRIO 5D SAM A51,"5.000,00"
AC VIDRIO 5D,133414288,133414288,VIDRIO 5D SAM A51,"5.000,00"
AC VIDRIO 5D,1908070128251,793414288,VIDRIO 5D SAM A51 VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,763414307,763414307,VIDRIO 5D SAM A52,"5.000,00"
AC VIDRIO 5D,763314265,763314265,VIDRIO 5D SAM A7-2018,"3.000,00"
AC VIDRIO 5D,793414265,793414265,VIDRIO 5D SAM A7-2018,"5.000,00"
AC VIDRIO 5D,1000001002170,762514277,VIDRIO 5D SAM A70 VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,1908070125816,343114277,VIDRIO 5D SAM A70 VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,342514139,342514139,VIDRIO 5D SAM A71 VIDRIO PEGAMENTO COMPLETO,"8.490,00"
AC VIDRIO 5D,793414290,793414290,VIDRIO 5D SAM A71 VIDRIO PEGAMENTO EN BORDE,"5.000,00"
AC VIDRIO 5D,763414308,763414308,VIDRIO 5D SAM A72,"5.000,00"
AC VIDRIO 5D,1000001004020,763114138,VIDRIO 5D SAM A8-2018 VIDRIO PEGAMENTO COMPLETO,"5.500,00"
AC VIDRIO 5D,343114168,343114168,VIDRIO 5D SAM A8-2018 VIDRIO PEGAMENTO EN BORDE,"8.490,00"
AC VIDRIO 5D,613414282,613414282,VIDRIO 5D SAM A80,"5.000,00"
AC VIDRIO 5D,1000001004419,763114255,VIDRIO 5D SAM J4 VIDRIO PEGAMENTO COMPLETO,"5.500,00"
AC VIDRIO 5D,343114255,343114255,VIDRIO 5D SAM J4 VIDRIO PEGAMENTO COMPLETO,"4.500,00"
AC VIDRIO 5D,1000001004426,763114256,VIDRIO 5D SAM J6 VIDRIO PEGAMENTO COMPLETO,"5.500,00"
AC VIDRIO 5D,343114256,343114256,VIDRIO 5D SAM J6 VIDRIO PEGAMENTO COMPLETO,"4.500,00"
AC VIDRIO 5D,343114264,343114264,VIDRIO 5D SAM J6 PLUS,"4.500,00"
AC VIDRIO 5D,1000001004525,763114264,VIDRIO 5D SAM J6 PLUS VIDRIO PEGAMENTO COMPLETO,"5.500,00"
AC VIDRIO 5D,793414137,793414137,VIDRIO 5D SAM J7 NEO,"5.000,00"
AC VIDRIO 5D,613414266,613414266,VIDRIO 5D SAM J7 PRIME VIDRIO PEGAMENTO COMPLETO,"6.500,00"
AC VIDRIO 5D,763414266,763414266,VIDRIO 5D SAM J7 PRIME VIDRIO PEGAMENTO COMPLETO,"6.500,00"
AC VIDRIO 5D,343114261,343114261,VIDRIO 5D SAM J8,"5.500,00"
AC VIDRIO 5D,793414261,793414261,VIDRIO 5D SAM J8 VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,1000001004471,762514261,VIDRIO 5D SAM J8 VIDRIO PEGAMENTO COMPLETO,"5.000,00"
AC VIDRIO 5D,793414298,793414298,VIDRIO 5D SAM M31,"5.000,00"
AC VIDRIO 5D,1908070122952,343114260,VIDRIO 5D SAM NOTE 9 VIDRIO PEGAMENTO COMPLETO,"7.500,00"
